Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-02-22,36.864238367837,37.882903697544535,36.787356028865716,37.25825119018555,1329500,0.0,0.0,HP
2024-02-23,36.37412323416154,36.73930701851987,35.826349390599916,36.33568572998047,913900,0.0,0.0,HP
2024-02-26,36.037771827292126,37.03722024579744,35.87440235466523,36.5086669921875,1093400,0.0,0.0,HP
2024-02-27,36.78735636070505,37.440841584048854,36.56632513309636,37.085269927978516,946300,0.0,0.0,HP
2024-02-28,36.90268003780927,37.9021247963288,36.67203668371907,36.998779296875,911600,0.0,0.0,HP
2024-02-29,37.72914555818284,38.41146353767245,36.61437721988475,36.893070220947266,1765500,0.0,0.0,HP
2024-03-01,37.46006484531484,37.873298285657405,37.14293433641938,37.46967697143555,937300,0.0,0.0,HP
2024-03-04,37.42162550287617,37.594607121988794,36.88346372426104,36.96034240722656,896600,0.0,0.0,HP
2024-03-05,36.74892276003724,37.42162497379523,36.508670921994494,36.643211364746094,1209200,0.0,0.0,HP
2024-03-06,37.27747396675335,37.882905924967446,36.60476812500799,37.018001556396484,906900,0.0,0.0,HP
2024-03-07,37.017998947909476,38.27691973923758,37.017998947909476,38.09432601928711,1057000,0.0,0.0,HP
2024-03-08,38.248083223641935,38.67092870907202,37.479278249157176,37.652259826660156,736200,0.0,0.0,HP
2024-03-11,37.43123681984106,38.44029379887101,36.97956219459966,38.190433502197266,981300,0.0,0.0,HP
2024-03-12,38.07510287396418,38.228863873819535,37.52732908285752,37.709922790527344,692000,0.0,0.0,HP
2024-03-13,38.01744995134439,38.94962453566225,38.01744995134439,38.699764251708984,1457100,0.0,0.0,HP
2024-03-14,38.882352505884164,38.93040213525649,38.200038237322666,38.54600143432617,1172600,0.0,0.0,HP
2024-03-15,38.4210749339579,39.24754187422536,38.4210749339579,38.56522750854492,3822200,0.0,0.0,HP
2024-03-18,38.680541694592876,39.02650489009058,38.4210692979696,38.63249206542969,1104400,0.0,0.0,HP
2024-03-19,38.6517133523555,39.7760900921945,38.57483101153653,39.74726104736328,1061000,0.0,0.0,HP
2024-03-20,39.37247167723698,39.99712424524413,38.90157647019746,39.73765182495117,1373000,0.0,0.0,HP
2024-03-21,39.92984939242765,40.30464162293895,39.737647214589344,39.94906997680664,946000,0.0,0.0,HP
2024-03-22,40.00673438873044,40.24698621050719,39.61272154765465,39.670379638671875,745700,0.0,0.0,HP
2024-03-25,39.78570403138437,40.85241906423483,39.60311029659177,40.47762680053711,769500,0.0,0.0,HP
2024-03-26,40.62178047920332,40.813982679340924,39.5838907980315,39.73765182495117,878400,0.0,0.0,HP
2024-03-27,39.9010216062902,40.65060609093548,39.9010216062902,40.583335876464844,812600,0.0,0.0,HP
2024-03-28,40.80436836507829,41.083061357036335,40.33347684924062,40.41996765136719,670700,0.0,0.0,HP
2024-04-01,40.6698266759202,40.6698266759202,39.82413926635133,40.583335876464844,817600,0.0,0.0,HP
2024-04-02,40.88124769674185,41.10227891568733,40.13165957819679,41.00617599487305,1084800,0.0,0.0,HP
2024-04-03,41.13110877026132,41.90952594742905,41.12150031096616,41.67888259887695,795700,0.0,0.0,HP
2024-04-04,41.81342755693718,41.85186873018783,41.169554401772956,41.332923889160156,807500,0.0,0.0,HP
2024-04-05,41.32331206814133,42.23626969586038,40.99656945398772,42.17860794067383,945800,0.0,0.0,HP
2024-04-08,42.284320526643405,42.39003191451231,41.44824521542402,41.57317352294922,1274800,0.0,0.0,HP
2024-04-09,41.74615254561515,41.97679589269662,40.94851845494299,41.4098014831543,863200,0.0,0.0,HP
2024-04-10,41.08305904477142,41.66927404108533,40.54489367672305,41.32331085205078,1183100,0.0,0.0,HP
2024-04-11,41.3329246609839,41.3329246609839,40.16049818256225,40.76593017578125,987600,0.0,0.0,HP
2024-04-12,41.21760231670701,41.71732655027232,39.776091373482735,40.16049575805664,1012600,0.0,0.0,HP
2024-04-15,40.583339695364096,40.813983070932544,39.79531396659602,40.006736755371094,858500,0.0,0.0,HP
2024-04-16,39.71843402188442,39.88180350550302,38.94962523841435,39.593502044677734,811500,0.0,0.0,HP
2024-04-17,39.50700886738722,40.08361175441204,39.07455486914273,39.257144927978516,857800,0.0,0.0,HP
2024-04-18,39.45896283438426,40.14127716827703,39.07455843069567,39.56467056274414,1193600,0.0,0.0,HP
2024-04-19,39.41090261934989,40.53528291998434,39.33402395167269,40.32386016845703,862700,0.0,0.0,HP
2024-04-22,40.00673409026985,40.5160667755322,39.324416135390734,39.62232971191406,1772400,0.0,0.0,HP
2024-04-23,39.41090569091869,41.01578970395769,39.0745546199578,40.66982650756836,1333300,0.0,0.0,HP
2024-04-24,40.189324367757024,40.91969195733247,39.85297328436825,40.77553939819336,1888700,0.0,0.0,HP
2024-04-25,38.35380356416446,39.401301732470664,37.4888954743879,38.863136291503906,2511000,0.0,0.0,HP
2024-04-26,38.843911594673855,39.593499748490316,38.47873147625101,38.81508255004883,1246500,0.0,0.0,HP
2024-04-29,38.94001580710734,39.27636689202268,38.18081916863914,39.22831726074219,891500,0.0,0.0,HP
2024-04-30,38.84391162877573,38.98806418393092,37.68109372582327,37.796417236328125,1158800,0.0,0.0,HP
2024-05-01,37.76758708821108,37.76758708821108,36.354908815219765,36.720088958740234,1106400,0.0,0.0,HP
2024-05-02,36.893069732341445,37.13332155780962,36.23958447379184,36.35490798950195,1370500,0.0,0.0,HP
2024-05-03,36.73930447605737,36.9891683986777,36.2972420479771,36.969947814941406,1091800,0.0,0.0,HP
2024-05-06,37.1237148003609,37.777200088880356,36.90268355070757,36.95073318481445,806100,0.0,0.0,HP
2024-05-07,37.02760817322992,37.64265222674134,36.835409655971404,37.085269927978516,963100,0.0,0.0,HP
2024-05-08,36.88346205457911,37.2582543237059,36.575940004733965,36.94112014770508,1137000,0.0,0.0,HP
2024-05-09,37.10449414857069,37.940569511613454,37.0276118013726,37.74836730957031,1007400,0.0,0.0,HP
2024-05-10,37.950179757904486,38.22886908781084,36.98917246125,37.23903274536133,732200,0.0,0.0,HP
2024-05-13,37.54655694683317,38.05588967025417,36.931512828146964,37.21981430053711,908300,0.0,0.0,HP
2024-05-14,37.27747416130876,37.71953664083789,37.01800174959768,37.508113861083984,752900,0.0,0.0,HP
2024-05-15,37.60421489365399,37.65226452318685,36.38373524057013,36.998779296875,1185600,0.0,0.0,HP
2024-05-16,36.9793489701347,37.290262789321936,36.67814958625359,37.12508773803711,874300,0.42,0.0,HP
2024-05-17,37.25139802710939,37.552597414158285,36.921051627450474,37.39714050292969,950500,0.0,0.0,HP
2024-05-20,37.40685413628276,38.038399909449346,37.33884197072759,37.64004135131836,725100,0.0,0.0,HP
2024-05-21,37.45543437274571,38.27158407990589,37.43600179562462,37.75663375854492,1037000,0.0,0.0,HP
2024-05-22,37.57202673123832,37.77606694108726,36.30893884920545,36.38666915893555,1028700,0.0,0.0,HP
2024-05-23,36.483831738187796,36.7655985776283,35.959163217792124,36.046607971191406,749400,0.0,0.0,HP
2024-05-24,36.28950650366578,36.396383827035045,35.842568339017205,36.09518814086914,616000,0.0,0.0,HP
2024-05-28,36.610138959339814,36.979350525043685,36.260359971450384,36.57127380371094,711100,0.0,0.0,HP
2024-05-29,36.182631694166126,36.33808860311097,35.551085916736106,35.570518493652344,742700,0.0,0.0,HP
2024-05-30,35.589954128271124,36.19234923888888,35.580235985785535,35.88143539428711,842700,0.0,0.0,HP
2024-05-31,35.939732207551444,37.03764507157686,35.87171633105432,36.97935104370117,1028100,0.0,0.0,HP
2024-06-03,36.92105044430347,36.92105044430347,34.91953953328736,35.09442901611328,985500,0.0,0.0,HP
2024-06-04,34.63777784861458,34.63777784861458,33.889640298606665,33.90907287597656,1017200,0.0,0.0,HP
2024-06-05,34.11311030296092,34.35601196708751,33.79247832724889,34.29771423339844,821900,0.0,0.0,HP
2024-06-06,34.34629331448826,34.61834569460874,33.811910402628854,34.31714630126953,996800,0.0,0.0,HP
2024-06-07,34.02566431263187,34.38515772461874,33.6564527588592,33.70503234863281,798900,0.0,0.0,HP
2024-06-10,33.850775261491826,34.83209633057813,33.773044951742136,34.54061508178711,982500,0.0,0.0,HP
2024-06-11,34.32686583842835,34.68635927281606,33.811911776861784,34.55033493041992,754400,0.0,0.0,HP
2024-06-12,35.308185975447564,35.37619814475688,34.200554982255696,34.22970199584961,891700,0.0,0.0,HP
2024-06-13,34.113109595874725,34.16168918641605,33.03462563648548,33.19008255004883,1114100,0.0,0.0,HP
2024-06-14,32.97632938525202,32.99576196361847,31.557784521969413,31.790971755981445,1476000,0.0,0.0,HP
2024-06-17,31.810404905228065,32.41280001985736,31.674376854221723,32.053306579589844,1314400,0.0,0.0,HP
2024-06-18,32.140749455187816,32.75285897026512,32.140749455187816,32.403079986572266,1464400,0.0,0.0,HP
2024-06-20,32.451660103673895,33.41354850818548,32.441941962642964,32.87916564941406,1312600,0.0,0.0,HP
2024-06-21,32.908316613337504,33.015193939208984,32.43223142440038,33.015193939208984,2312600,0.0,0.0,HP
2024-06-24,33.12207053391865,33.98679985122968,33.044340223587895,33.75361633300781,906500,0.0,0.0,HP
2024-06-25,33.53985827364141,34.13253885726593,33.38440137518127,34.09367370605469,933200,0.0,0.0,HP
2024-06-26,33.65644909648702,34.21998265441759,33.4329800427374,34.2005500793457,1899800,0.0,0.0,HP
2024-06-27,34.3560101431628,34.58919365276912,33.98679859550355,34.5794792175293,1040100,0.0,0.0,HP
2024-06-28,34.91953902739468,35.60938251360734,34.91953902739468,35.113861083984375,1798100,0.0,0.0,HP
2024-07-01,35.27903903906782,35.41506337798415,34.48232187708482,34.725223541259766,1217600,0.0,0.0,HP
2024-07-02,35.16244287561807,35.86200084063729,34.64749254380403,34.676639556884766,1384900,0.0,0.0,HP
2024-07-03,34.82238248802807,35.3664835463857,34.67664000795819,35.01670455932617,598300,0.0,0.0,HP
2024-07-05,34.725224118855564,34.96812578707077,34.083963863022824,34.34629440307617,925300,0.0,0.0,HP
2024-07-08,34.26856540046416,34.647491383363224,34.08396147982707,34.5794792175293,731800,0.0,0.0,HP
2024-07-09,34.24913616031479,34.938976027486504,33.84106312555476,34.666927337646484,1628700,0.0,0.0,HP
2024-07-10,34.589195529966545,35.47335744017725,34.31714685186641,35.288753509521484,1192500,0.0,0.0,HP
2024-07-11,35.570518555897294,36.34780310198167,35.240172160513296,36.13404846191406,1088300,0.0,0.0,HP
2024-07-12,36.542123994627865,36.81417265044721,36.04660256423125,36.532405853271484,956200,0.0,0.0,HP
2024-07-15,36.58099041329636,38.93227663456077,36.464394951294345,38.54363250732422,1687400,0.0,0.0,HP
2024-07-16,37.999535568384644,39.99132840162806,37.94123783678297,39.738712310791016,1718800,0.0,0.0,HP
2024-07-17,39.86502088490469,40.95322303484412,39.86502088490469,40.00104522705078,1717900,0.0,0.0,HP
2024-07-18,39.99132407291382,40.26337271150451,38.05782547417143,38.11612319946289,2124700,0.0,0.0,HP
2024-07-19,37.60117660850918,37.60117660850918,36.425533498058364,37.12508773803711,1945300,0.0,0.0,HP
2024-07-22,36.9987832407261,37.03764469011455,36.27007824870284,36.707298278808594,1144300,0.0,0.0,HP
2024-07-23,36.59070764382439,36.98906623679979,36.182634614799255,36.66843795776367,1099100,0.0,0.0,HP
2024-07-24,36.90162309443205,37.46515677588612,36.35752199230938,36.67815399169922,1234600,0.0,0.0,HP
2024-07-25,37.24168680678753,41.39044417831144,35.80370562080024,39.89417266845703,5645000,0.0,0.0,HP
2024-07-26,40.58400917394298,40.69088649572231,38.10641302129133,38.95170974731445,3217400,0.0,0.0,HP
2024-07-29,39.26262251645958,39.40836498886035,37.960669525573195,38.06754684448242,2730700,0.0,0.0,HP
2024-07-30,37.99953539954321,38.40760839978644,36.72672939645032,38.25215148925781,2806000,0.0,0.0,HP
2024-07-31,38.78653931151181,39.58326024879819,38.456196577788354,39.272342681884766,2118200,0.0,0.0,HP
2024-08-01,39.1557432648107,39.68041169189362,36.77530647353584,37.42628479003906,1501800,0.0,0.0,HP
2024-08-02,36.73645309446875,36.73645309446875,35.19159819089277,35.35676956176758,1470900,0.0,0.0,HP
2024-08-05,33.802191605098116,34.0062280840702,32.90831168242536,33.41354751586914,1810500,0.0,0.0,HP
2024-08-06,33.160934049672306,33.675884357807206,32.71399220013681,32.88888168334961,1598300,0.0,0.0,HP
2024-08-07,33.54957246992682,34.23941592667902,32.96661003143869,33.03462219238281,1289400,0.0,0.0,HP
2024-08-08,33.258095373130324,33.97708592901268,32.947181539879914,33.73418426513672,1009200,0.0,0.0,HP
2024-08-09,33.637018732686194,33.899352953825236,33.2580927598359,33.83134078979492,1422300,0.0,0.0,HP
2024-08-12,34.05481611458668,34.30743594715336,33.68560450888919,34.02566909790039,780700,0.0,0.0,HP
2024-08-13,33.90907490221506,34.00623408848515,33.19979875817895,33.26781463623047,717200,0.0,0.0,HP
2024-08-14,33.49128411299054,33.61759031530987,33.07349293575481,33.11235809326172,1194200,0.0,0.0,HP
2024-08-15,33.95765265910051,34.25884834408196,33.2775272728313,33.68560028076172,1233600,0.0,0.0,HP
2024-08-16,33.390547826517555,33.95115464959324,33.361039637204804,33.52824020385742,895300,0.42,0.0,HP
2024-08-19,33.73477469846814,34.295381453885035,33.61675321096864,33.92164611816406,1127100,0.0,0.0,HP
2024-08-20,33.92165043448025,34.0790136884482,32.21032176472231,32.23982620239258,1247500,0.0,0.0,HP
2024-08-21,32.75125692581037,32.888949300731795,31.954607113240435,32.27916717529297,906500,0.0,0.0,HP
2024-08-22,32.29883491788199,32.60372782694777,31.75789903236922,31.866086959838867,1026600,0.0,0.0,HP
2024-08-23,32.05295581165995,33.390545233670665,32.05295581165995,32.89878463745117,1249300,0.0,0.0,HP
2024-08-26,33.52823581829152,34.05933813442101,33.036475248209115,33.27252197265625,996100,0.0,0.0,HP
2024-08-27,33.20367532490193,33.292192386344254,32.62339764474353,32.86927795410156,936100,0.0,0.0,HP
2024-08-28,32.25949492447907,32.289003112015294,31.590700201804918,32.111968994140625,1529100,0.0,0.0,HP
2024-08-29,32.52504491591341,32.86927582599326,32.121801384747506,32.64306640625,1065100,0.0,0.0,HP
2024-08-30,32.269334545575596,32.50537755173368,31.45301008234204,32.09230041503906,1925300,0.0,0.0,HP
2024-09-03,31.50218375467908,31.866089310619877,30.695696647291797,31.22679901123047,2166400,0.0,0.0,HP
2024-09-04,31.384161649650526,31.61037107764825,30.341629692685416,30.44981575012207,1669100,0.0,0.0,HP
2024-09-05,30.676027281016214,30.98091833300466,29.86954018328803,30.154760360717773,1647400,0.0,0.0,HP
2024-09-06,30.12525466815622,30.725203223104586,29.682671236994512,29.84003448486328,2237100,0.0,0.0,HP
2024-09-09,29.859703825484473,30.567838404506418,29.535141908943025,30.390804290771484,2370400,0.0,0.0,HP
2024-09-10,30.282620562370454,30.321960437379555,29.122065172873885,29.849870681762695,1856300,0.0,0.0,HP
2024-09-11,29.80069355426391,30.37113581245115,28.97453554227991,30.272785186767578,1727600,0.0,0.0,HP
2024-09-12,30.449816024003752,30.617014706183735,29.74168142202152,30.1055850982666,1815100,0.0,0.0,HP
2024-09-13,30.076078554243534,30.587510034131103,29.19090983961833,29.358108520507812,2048600,0.0,0.0,HP
2024-09-16,29.86954039057035,30.439982625306325,29.4367905268651,30.380970001220703,1974400,0.0,0.0,HP
2024-09-17,30.548169087913816,31.46284413822967,30.439983027496485,31.403833389282227,1508900,0.0,0.0,HP
2024-09-18,31.305480162360634,31.95460588935749,30.725202496105478,30.82355499267578,2173400,0.0,0.0,HP
2024-09-19,31.73822941084666,31.944767961342944,30.951411329346143,31.708724975585938,1110100,0.0,0.0,HP
2024-09-20,31.521855495182397,32.25949643696593,31.12844736808143,32.082462310791016,4507600,0.0,0.0,HP
2024-09-23,32.12180534292846,32.869279876281105,31.954608523668576,32.44636917114258,934500,0.0,0.0,HP
2024-09-24,33.21351231548416,33.21351231548416,32.08246140269617,32.31850814819336,1712200,0.0,0.0,HP
2024-09-25,32.092297191528196,32.1513060612226,30.518662926500237,30.63668441772461,1620300,0.0,0.0,HP
2024-09-26,29.918715441943373,30.14492487122304,29.053217597956102,29.16140365600586,2369800,0.0,0.0,HP
2024-09-27,29.50563621520996,29.889208885713984,29.338437534953723,29.50563621520996,1400000,0.0,0.0,HP
2024-09-30,29.259757119655276,30.292453679393596,29.210581807636466,29.918716430664062,2269500,0.0,0.0,HP
2024-10-01,29.702342337905737,31.226799516700325,29.417120276525203,31.059600830078125,2454500,0.0,0.0,HP
2024-10-02,32.043122331938044,32.05295589307974,30.93174233114493,31.708724975585938,1540300,0.0,0.0,HP
2024-10-03,31.68905623287262,32.99713755916624,31.38416329127414,32.87911605834961,1498100,0.0,0.0,HP
2024-10-04,33.2528553115047,33.98065894638387,32.93812880693492,33.724945068359375,1355600,0.0,0.0,HP
2024-10-07,33.85279854219397,35.07236650402473,33.842964980816014,34.84615707397461,1859800,0.0,0.0,HP
2024-10-08,33.99049459863586,34.18719584050049,32.977465194221665,33.9019775390625,2255500,0.0,0.0,HP
2024-10-09,33.76428435028644,34.49208793194303,33.469224990972876,33.99049377441406,1725100,0.0,0.0,HP
2024-10-10,34.00032844791254,35.18055466827307,33.91181138758961,34.55110168457031,1583200,0.0,0.0,HP
2024-10-11,34.47241727657471,35.888690204391345,34.354395783201866,35.82967758178711,1975400,0.0,0.0,HP
2024-10-14,35.308413633866486,35.957537495154256,35.01335426359734,35.39693069458008,1051000,0.0,0.0,HP
2024-10-15,33.89213975055554,34.216703548384665,33.20367415817746,33.49873352050781,1786800,0.0,0.0,HP
2024-10-16,33.744614104403695,34.27571270701677,33.36103768052247,34.09867858886719,956300,0.0,0.0,HP
2024-10-17,33.99049655640174,34.29538574995417,33.32170179040117,34.27571487426758,1188700,0.0,0.0,HP
2024-10-18,33.92165120101659,34.3740700974184,33.4298905522748,34.23637771606445,1582200,0.0,0.0,HP
2024-10-21,34.89533353533261,34.993687911534316,33.892141409090215,34.31505584716797,1292300,0.0,0.0,HP
2024-10-22,34.58060498936998,34.88549790980405,33.95115202626084,33.99049377441406,1363500,0.0,0.0,HP
2024-10-23,33.82329143599131,34.11834702790063,32.98729996694233,33.17416763305664,1341300,0.0,0.0,HP
2024-10-24,33.577415618622055,33.577415618622055,32.49554372038725,33.42988967895508,1212500,0.0,0.0,HP
2024-10-25,34.01016317174754,34.41340669321997,33.754445571690624,33.92164611816406,950800,0.0,0.0,HP
2024-10-28,33.056148433792295,33.31186229731693,32.42669546034488,33.15449905395508,1270800,0.0,0.0,HP
2024-10-29,33.04631144162485,33.22334556110578,32.5742217069543,32.76109313964844,695500,0.0,0.0,HP
2024-10-30,32.94796109368456,33.85279882134639,32.820102283702525,33.36103820800781,760000,0.0,0.0,HP
2024-10-31,33.842967844615046,34.06917729380706,32.91845917159083,33.04631423950195,901900,0.0,0.0,HP
2024-11-01,33.646261832689746,33.67577002211396,32.22015523715919,32.38735580444336,1228100,0.0,0.0,HP
2024-11-04,32.75125628962699,33.518405402172455,32.70208097837252,33.164337158203125,886400,0.0,0.0,HP
2024-11-05,33.12499693342926,34.41341115789067,32.99713811681286,34.12818908691406,1425700,0.0,0.0,HP
2024-11-06,36.193580676344155,36.84270454098892,35.42643531408283,36.144405364990234,2085000,0.0,0.0,HP
2024-11-07,36.06572079176571,36.28209665748491,35.07236602537751,35.53462219238281,1289900,0.0,0.0,HP
2024-11-08,35.33791641397986,36.20341610574551,35.06253168325989,35.524784088134766,1371600,0.0,0.0,HP
2024-11-11,35.505115789543595,36.567320545369405,35.4067651648201,36.20341873168945,1477800,0.0,0.0,HP
2024-11-12,36.39028538565067,36.547648631839515,35.436268595223204,35.49528121948242,1355200,0.0,0.0,HP
2024-11-13,35.77066665953906,35.86902103522139,34.974016851609136,35.60346984863281,1771100,0.0,0.0,HP
2024-11-14,33.92164642604899,35.367419978587606,32.446364687491084,33.380706787109375,3332000,0.0,0.0,HP
2024-11-15,33.75444670846547,34.796980513354974,32.97746407326958,33.29219055175781,2032700,0.0,0.0,HP
2024-11-18,33.62908006606792,33.767800724846694,32.87604396002623,33.33182907104492,1323700,0.25,0.0,HP
2024-11-19,32.84631869025817,33.82724731286061,32.69769130877231,33.09402847290039,1053000,0.0,0.0,HP
2024-11-20,32.76704779820488,33.50027037434141,32.69768936556709,33.42100143432617,1033800,0.0,0.0,HP
2024-11-21,33.807428216872786,34.936984158822206,33.42100158196915,34.11458969116211,1298700,0.0,0.0,HP
2024-11-22,34.312759789950974,36.165627886345725,34.312759789950974,35.72966003417969,2230500,0.0,0.0,HP
2024-11-25,35.74947663311492,36.01699986461359,34.847809421262745,34.946895599365234,1521300,0.0,0.0,HP
2024-11-26,34.74872593366494,34.86762556390964,33.86687976482717,34.08486557006836,1285400,0.0,0.0,HP
2024-11-27,34.16413329500999,35.13515520436351,34.08486812881347,34.540653228759766,1071900,0.0,0.0,HP
2024-11-29,34.86762688135528,34.93698531659793,34.243400964171414,34.31275939941406,627900,0.0,0.0,HP
2024-12-02,34.560468450909944,35.323415002309396,34.183948539105415,34.85771942138672,1622800,0.0,0.0,HP
2024-12-03,35.3927738332183,35.47203899568429,34.32266579179344,34.92707824707031,1512400,0.0,0.0,HP
2024-12-04,35.09551805379861,35.49185519379706,34.441564418626925,34.74872589111328,1524900,0.0,0.0,HP
2024-12-05,34.97662069867852,35.48195077403221,34.352390985492164,34.47129440307617,1040900,0.0,0.0,HP
2024-12-06,34.33257645422959,34.451476088340215,32.261722576359375,32.93549346923828,1314900,0.0,0.0,HP
2024-12-09,33.42100329896733,34.15422591601218,33.20301748151456,33.747982025146484,919900,0.0,0.0,HP
2024-12-10,33.93623911815094,34.12449718612513,33.29219219232934,33.57953643798828,970300,0.0,0.0,HP
2024-12-11,33.97587294193296,34.5010164445281,33.30210206551791,34.13440704345703,1298700,0.0,0.0,HP
2024-12-12,33.76779796805559,33.92633207110862,33.01475814374033,33.52008819580078,1340400,0.0,0.0,HP
2024-12-13,33.579538590260285,33.63899030068167,32.975126096772925,33.28228759765625,936800,0.0,0.0,HP
2024-12-16,33.094029937525974,33.3516464597845,32.21217989730099,32.67787551879883,1329600,0.0,0.0,HP
2024-12-17,32.17254732364811,32.588697938315256,31.508683150094125,32.34098815917969,1797100,0.0,0.0,HP
2024-12-18,32.519339574303366,32.598608518082294,29.972883341550116,30.329586029052734,2097900,0.0,0.0,HP
2024-12-19,30.94390538547253,31.23124963854055,29.824258007023637,30.022424697875977,1747400,0.0,0.0,HP
2024-12-20,29.67563335676571,30.607020798885472,29.63599888354749,30.171052932739258,5879700,0.0,0.0,HP
2024-12-23,30.042241158701486,30.359309367783993,29.873798436391954,30.220592498779297,1081300,0.0,0.0,HP
2024-12-24,30.210685103710574,30.517844707456295,29.735082770838037,30.43857765197754,403700,0.0,0.0,HP
2024-12-26,30.379126883294617,30.725920948878013,29.98279161828886,30.607019424438477,697800,0.0,0.0,HP
2024-12-27,30.507938211301482,31.00335778428234,30.171052750484446,30.478212356567383,826000,0.0,0.0,HP
2024-12-30,30.725921897442703,31.5086838337599,30.06205959936007,31.112348556518555,841500,0.0,0.0,HP
2024-12-31,31.241158365903857,32.1626371668498,31.241158365903857,31.726669311523438,786800,0.0,0.0,HP
2025-01-02,32.47970391621434,33.32191940422593,32.410345482816474,32.81658935546875,809600,0.0,0.0,HP
2025-01-03,33.05439247490711,33.10393367319871,32.350897631813446,32.826499938964844,781700,0.0,0.0,HP
2025-01-06,32.975123139105115,33.52008765304254,32.55897254273592,32.75714111328125,931200,0.0,0.0,HP
2025-01-07,33.05439431299492,33.29219358991858,32.54906423496727,33.15347671508789,997200,0.0,0.0,HP
2025-01-08,32.8463190901507,32.88594978324494,32.38062348359323,32.48961639404297,883200,0.0,0.0,HP
2025-01-10,33.242653023066495,34.21367494515762,33.14357061908326,33.94614791870117,1602700,0.0,0.0,HP
2025-01-13,34.2731245927833,35.224329220882375,34.13440772365442,34.92707824707031,1343500,0.0,0.0,HP
2025-01-14,34.76854518856903,35.62066744428809,34.60010057116462,35.11533737182617,1452100,0.0,0.0,HP
2025-01-15,34.71900334509375,36.443061281002656,34.48120029544188,36.34397888183594,1055900,0.0,0.0,HP
2025-01-16,35.927824604997426,36.60159550479341,35.44231555587316,36.36379623413086,946000,0.0,0.0,HP
2025-01-17,36.6709559968118,36.958300263081355,36.007095567587115,36.046730041503906,1009300,0.0,0.0,HP
2025-01-21,36.20526415741961,36.25480535993987,35.016256398176075,36.046730041503906,1134400,0.0,0.0,HP
2025-01-22,35.858468096800614,36.116088396908594,35.293690073931174,35.35314178466797,1703500,0.0,0.0,HP
2025-01-23,35.3828636797548,35.640483964788295,34.827996197684946,34.98653030395508,860700,0.0,0.0,HP
2025-01-24,34.857720667061635,35.35314022881094,34.26321870486298,34.40193557739258,830200,0.0,0.0,HP
2025-01-27,34.292941798313585,34.520834337361684,33.39127837001408,33.57953643798828,1365400,0.0,0.0,HP
2025-01-28,33.70834881007521,33.7380727754723,32.390530907782995,32.61842346191406,1084100,0.0,0.0,HP
2025-01-29,32.38062325234432,32.84631885557599,32.21217863382914,32.449981689453125,1094200,0.0,0.0,HP
2025-01-30,32.608516337365494,32.608516337365494,31.439325835760357,31.528501510620117,2075100,0.0,0.0,HP
2025-01-31,31.469050405812595,32.162636649888455,30.716012454340465,31.300607681274414,1612600,0.0,0.0,HP
2025-02-03,31.13216467782176,31.389783071270706,30.379126733096125,30.914180755615234,1609300,0.0,0.0,HP
2025-02-04,30.398944140415008,32.3310811572573,30.200775562834806,32.291446685791016,1303400,0.0,0.0,HP
2025-02-05,32.212177294606334,33.04448228506016,31.9842847564733,32.885948181152344,2563500,0.0,0.0,HP
2025-02-06,29.566640474151253,30.062060050608377,27.30752652515151,27.466060638427734,8001200,0.0,0.0,HP
2025-02-07,27.505693587544705,27.703860273221363,26.50494587176946,26.524763107299805,2920400,0.0,0.0,HP
2025-02-10,26.74274687137737,27.62459305866478,26.366228847891072,27.168807983398438,2536400,0.0,0.0,HP
2025-02-11,27.16880887964751,27.545326915554448,26.802197571898745,26.99045753479004,1781100,0.0,0.0,HP
2025-02-12,27.317434669064866,27.317434669064866,26.108611603857437,26.703115463256836,2030400,0.0,0.0,HP
2025-02-13,26.524764111485904,27.069724880072567,26.376138619132785,27.040000915527344,1692100,0.0,0.0,HP
2025-02-14,27.360000610351562,27.530000686645508,26.31999969482422,26.540000915527344,1896000,0.25,0.0,HP
2025-02-18,26.290000915527344,26.530000686645508,25.690000534057617,26.270000457763672,1889400,0.0,0.0,HP
2025-02-19,25.899999618530273,26.350000381469727,25.709999084472656,25.709999084472656,1658400,0.0,0.0,HP
2025-02-20,25.940000534057617,27.18000030517578,25.690000534057617,27.079999923706055,1938400,0.0,0.0,HP
2025-02-21,27.209999084472656,27.209999084472656,26.049999237060547,26.25,1382600,0.0,0.0,HP
